state_district,scst,stunting_rate,underweight_rate,wasting_rate,mean_haz,mean_waz,mean_whz,mean_age,mean_hhsize,mean_wealth,prop_literate,prop_male,prop_urban,pop_weighted,n_obs,state_name,district_name,survey_month,survey_year,post,phase2,months_since_covid
madhya pradesh - damoh,1,0.4952372681187077,0.4315740816879513,0.1907966831700664,-181.62917925645127,-181.5153070528072,-109.27338863040839,25.32294598918011,6.060289109348623,-0.9016658265449282,0.4427362218930263,0.48463780759168223,0.13055523044463743,84.458355,110,madhya pradesh,damoh,2,2015,0,0,0
madhya pradesh - datia,0,0.45263295935584186,0.42181147312515105,0.25545289481993,-165.46478806505698,-180.3836181586792,-120.03816932540896,25.83852383048753,7.012619825760923,-0.023264099672770936,0.6411037902792137,0.5632460960140778,0.16822965684170746,105.506528,253,madhya pradesh,datia,7,2015,0,1,0
madhya pradesh - datia,1,0.6043786454391654,0.5494514776929159,0.23039905432466326,-219.21690092084958,-217.71239828425146,-123.99118470148426,25.684479725505717,6.894372440793988,-0.6030199424873716,0.44303318675636927,0.5580002277307383,0.04043160637228471,45.211287999999996,106,madhya pradesh,datia,7,2015,0,1,0
madhya pradesh - dewas,0,0.3029345101214186,0.35870592679318924,0.24525627863166516,-127.77771945538461,-159.96936300102894,-121.80604727431194,26.79015288924005,6.766563935183308,0.5191638856851324,0.7009907720504845,0.46817801965180905,0.3127625114498921,122.567749,148,madhya pradesh,dewas,4,2015,0,0,0
madhya pradesh - dewas,1,0.5091777418579205,0.5352916281936715,0.2983344661103153,-178.39217702455744,-199.23974703330347,-139.6707624698633,25.527234528825815,7.6870425324826055,-0.3201080973169583,0.5612029461260799,0.5259744495539552,0.16418949900304475,131.209999,160,madhya pradesh,dewas,4,2015,0,0,0
madhya pradesh - dhar,0,0.33493172973711477,0.3417849182786606,0.23573892860447737,-125.01568615540286,-148.90875811806112,-112.89899296795566,25.565910457035052,6.594844754966898,0.7033150101278202,0.8364635188117021,0.5265868633795819,0.39712915394476705,142.992272,114,madhya pradesh,dhar,3,2015,0,0,0
madhya pradesh - dhar,1,0.48407904771559424,0.5469399602302608,0.352240534098462,-192.23226907948495,-220.5472000096271,-159.20111979001987,26.192630612351785,6.8532755417656785,-0.6766780091999077,0.3018549361755845,0.4903435733582193,0.13897113634221167,327.076321,303,madhya pradesh,dhar,3,2015,0,0,0
madhya pradesh - dindori,0,0.41258073439045845,0.3673304419105243,0.2064701033023177,-163.1058054836573,-181.4093753443019,-127.61262428418141,26.774983710999138,5.538836005473261,-0.8289181181974352,0.6219786407748028,0.5581058113727634,0.09973103357923853,33.791207,79,madhya pradesh,dindori,4,2015,0,1,0
madhya pradesh - dindori,1,0.4729606395936553,0.5024427523716586,0.29562389823607393,-185.7650400652029,-202.934722717251,-139.56325770856938,24.816129023638105,5.8667673549444315,-1.2109799838042774,0.5587560357091501,0.5271860852189306,0.025731041341753136,105.905741,258,madhya pradesh,dindori,4,2015,0,1,0
madhya pradesh - guna,0,0.3905940664562858,0.47273674996384535,0.3160119045882077,-166.99213059239602,-194.75917526778053,-142.24420278176413,26.41834024486225,7.604000372594108,-0.11361378548074834,0.42649688124504737,0.4878579629551906,0.2176637251063697,212.123591,320,madhya pradesh,guna,5,2015,0,1,0
madhya pradesh - guna,1,0.5164900077341654,0.5870851183858142,0.37553243733100033,-198.09862761553194,-226.56290772436435,-162.65339041009375,26.596146238662833,6.374427821598662,-0.6331679523432915,0.22385471381434563,0.5022939183453247,0.2215453326064665,102.406653,152,madhya pradesh,guna,6,2015,0,1,0
madhya pradesh - gwalior,0,0.41788953231310283,0.46381539349917134,0.2787371913919753,-169.84787164449577,-184.9312850041302,-127.32282631882778,26.433145359117074,6.734122829400927,0.6109285947472427,0.7018825427643742,0.5288640311951878,0.5678324399673587,215.632233,401,madhya pradesh,gwalior,6,2015,0,1,0
madhya pradesh - gwalior,1,0.4622114775622654,0.5156285920855486,0.290591203763505,-177.9999831744116,-204.06765504286943,-144.2075911532246,26.940220318072704,7.09384596689669,0.2319845957438844,0.6234134180436154,0.5399246529729048,0.5948486654191878,112.626076,208,madhya pradesh,gwalior,7,2015,0,1,0
madhya pradesh - harda,0,0.2716496943032725,0.27416275079293,0.2236520275629526,-128.71753371800642,-143.53075352479505,-102.68623581730932,25.87125382736825,6.808601194484536,0.5111145884814402,0.8130923356471838,0.569573385630319,0.38165641727952854,34.399943,121,madhya pradesh,harda,4,2015,0,0,0
madhya pradesh - harda,1,0.48414056577081344,0.48552810081670955,0.243631241093719,-192.02882802763224,-192.38619785897356,-123.31866957829455,26.263876477717837,6.8724438115526,-0.5691491118990368,0.3707593373847544,0.5420518890154987,0.11197540762055286,60.101545,209,madhya pradesh,harda,4,2015,0,0,0
madhya pradesh - hoshangabad,0,0.38443702054201623,0.41175147678717183,0.2774944307259911,-128.11090677539403,-169.22354538263903,-136.85509569833656,26.31805224433145,6.758042255057025,0.2166996457760962,0.7523393743189967,0.5455492469612588,0.2558163825276318,136.08596,373,madhya pradesh,hoshangabad,4,2015,0,0,0
madhya pradesh - hoshangabad,1,0.3836090432135034,0.41303861852350926,0.3061383785502283,-150.05481216986811,-182.14481258998646,-138.80606740805763,26.580677900515504,6.539039011851692,-0.4294780410814848,0.5578434431119256,0.48872310112716766,0.14935629393239994,106.755635,262,madhya pradesh,hoshangabad,5,2015,0,0,0
madhya pradesh - indore,0,0.3709257059827163,0.3145992991500204,0.17032788079209563,-161.03989608687758,-155.08694788433615,-88.39748549002725,26.75881672419373,6.2711798766060936,1.0123036823784004,0.778505526736534,0.5304207240153406,0.8023173744179644,391.024339,356,madhya pradesh,indore,5,2015,0,0,0
madhya pradesh - indore,1,0.4702282318034202,0.3303414480712855,0.20012110000750305,-179.29444729847327,-154.8726698709087,-76.87871934489463,25.98576360085406,5.956172639819291,0.3612140415777444,0.5797866494637778,0.5370230403689404,0.6926794696310741,266.358365,225,madhya pradesh,indore,4,2015,0,0,0
madhya pradesh - jabalpur,0,0.3532379966984936,0.4194230072627528,0.3185419134446063,-128.121713660665,-168.87777431296215,-138.0037065279058,26.945715990097206,6.290227197137166,0.34041102007426144,0.8527010253540994,0.49105572742546943,0.4765684780483637,211.625818,315,madhya pradesh,jabalpur,6,2015,0,1,0
madhya pradesh - jabalpur,1,0.3920551342935709,0.47404210821170006,0.30156839158656945,-159.76227881209056,-191.80078053607912,-146.29293788959998,26.56499234223273,5.820026890813128,-0.5047512266927872,0.5980413956387641,0.5142197810598544,0.35228749982344676,110.377473,170,madhya pradesh,jabalpur,6,2015,0,1,0
madhya pradesh - jhabua,0,0.30240269165560935,0.21098806354536334,0.19209461922589524,-97.37427815762778,-115.2127872781082,-82.88695211130185,27.24647463531209,6.576607762590207,0.722180687964776,0.7841991643547026,0.5964315266261232,0.2824534962546407,22.46647,42,madhya pradesh,jhabua,3,2015,0,1,0
madhya pradesh - jhabua,1,0.4642318044146682,0.49399126487770584,0.2774949439707187,-185.21514490876913,-194.89275220010467,-123.67323950551244,26.190493101580653,8.033092889439699,-1.1306517805214982,0.17488889420414072,0.46077064244746685,0.044731495087295285,213.64097,402,madhya pradesh,jhabua,2,2015,0,1,0
madhya pradesh - katni,0,0.38944897400236345,0.40024147964597984,0.260622415170285,-139.44065327291605,-175.76862075851423,-132.26051308083095,26.24914750685282,6.687063759323697,-0.3869709795859008,0.8320773982222702,0.4829565454888069,0.16222345516729442,104.86184,140,madhya pradesh,katni,2,2015,0,0,0
madhya pradesh - katni,1,0.5246040108409943,0.45848535363792414,0.212486214971488,-178.84436271653496,-183.81544935746328,-117.24486413985436,26.511918946217747,6.749366088007831,-0.9026690218708597,0.5195730948513703,0.40057356798344923,0.06512187071598269,94.948117,127,madhya pradesh,katni,3,2015,0,0,0
madhya pradesh - khandwa (east nimar),0,0.34523291215948726,0.3804561062835481,0.15313538678621424,-155.69118786948545,-161.1970389230099,-99.50743650433817,26.113023211375005,7.579491150041246,0.10106758027835956,0.5365761728987569,0.5532744382935713,0.14717345830688558,113.03725,173,madhya pradesh,khandwa (east nimar),4,2015,0,0,0
madhya pradesh - khandwa (east nimar),1,0.5158629811776839,0.5477412131553836,0.27152575275356405,-198.28208832051783,-215.34302054965846,-144.39915321918477,26.222213502434624,6.491792563210661,-0.7086330122279869,0.3270520269875522,0.5702897159914795,0.07118846404068321,138.267894,213,madhya pradesh,khandwa (east nimar),4,2015,0,0,0
madhya pradesh - khargone (west nimar),0,0.46333311471588395,0.37805119888705313,0.1914470611248678,-162.5090021577656,-164.5072031658141,-102.26421573286625,25.464223604617025,7.22549450715094,0.4342325666444762,0.6012297897652545,0.548858750301709,0.14547361579849716,131.355785,145,madhya pradesh,khargone (west nimar),3,2015,0,1,0
madhya pradesh - khargone (west nimar),1,0.5247834202995487,0.5184593516908389,0.22752080365061178,-195.93885464131304,-203.58704544367947,-130.91991667225824,25.560725710761847,7.177140404774129,-0.6545608308107504,0.3125537846153419,0.4511315210419082,0.09380445877051566,200.018861,220,madhya pradesh,khargone (west nimar),3,2015,0,1,0
madhya pradesh - mandla,0,0.29854861697276,0.4125206487325451,0.3333580191965068,-128.26630787889002,-182.64037090246055,-158.85910975508585,26.1945244964615,6.528732755778945,-0.4085833318946706,0.8471184653680253,0.537772908494193,0.22248351898208563,56.955675,98,madhya pradesh,mandla,5,2015,0,1,0
madhya pradesh - mandla,1,0.38634180296204196,0.552346335576055,0.34248921178513025,-167.33668262694815,-206.83463978486034,-160.72395483254883,25.659913653252783,6.350342654611291,-1.0516146131490904,0.5980910943075676,0.4980327298743233,0.04994314022590541,115.042666,194,madhya pradesh,mandla,5,2015,0,1,0
madhya pradesh - mandsaur,0,0.30958053450341483,0.2584670774141195,0.19562251811840747,-115.40575159548263,-136.45191489099545,-97.41732077770068,26.554952533301503,7.284945625509714,-0.0602600098512154,0.6040662687103879,0.5470473303528275,0.2002266119262555,157.775456,209,madhya pradesh,mandsaur,2,2015,0,1,0
madhya pradesh - mandsaur,1,0.39521681579343915,0.466133424816265,0.3221833609640937,-145.07339952031654,-189.95848543396994,-151.16478044234768,25.905259090095836,6.237795476285721,-0.7379775161256308,0.46955666639776195,0.6200779724330755,0.1544034613148829,57.814792,82,madhya pradesh,mandsaur,2,2015,0,1,0
madhya pradesh - morena,0,0.4440605722549908,0.5146793443111346,0.2977669943252359,-170.9509408533723,-197.60225096911677,-141.65317071754913,26.834430561245945,6.797153402205204,0.006353009556147088,0.6044125149734632,0.477767797713663,0.29102919512197095,296.99208,308,madhya pradesh,morena,6,2015,0,1,0
madhya pradesh - morena,1,0.5543996190638509,0.5442083902088871,0.32876056057526876,-200.39451320677958,-214.0576819176034,-144.5142385448847,27.168212352438587,6.861589836353887,-0.22117758390725178,0.5370374476043668,0.4725325405708987,0.31766237706008593,84.25559,83,madhya pradesh,morena,6,2015,0,1,0
madhya pradesh - narsimhapur,0,0.3956747600486523,0.34677849755766726,0.20884090359095564,-150.55110616108323,-160.11280987813282,-104.70581772652129,25.62970627699478,6.788007589098185,-0.14060530571165689,0.8073021723492735,0.490204673585703,0.17143056661367784,105.711638,163,madhya pradesh,narsimhapur,2,2015,0,1,0
madhya pradesh - narsimhapur,1,0.33738901780206004,0.3888799764913413,0.23897091699503056,-147.75144019744806,-169.37096905012254,-122.37779572562609,24.763087685555128,5.664727449624137,-1.0676175281995843,0.5417711110654739,0.557897867436497,0.12652958873574258,55.802418,90,madhya pradesh,narsimhapur,2,2015,0,1,0
madhya pradesh - neemuch,0,0.30606845590248744,0.32035072064084064,0.23861341084645657,-114.71309056569287,-140.58602504862034,-104.7477587496174,26.476935271736117,7.199641752061072,0.108393343518805,0.6219243606203856,0.5365846733346251,0.26832957861658036,87.696806,186,madhya pradesh,neemuch,2,2015,0,1,0
madhya pradesh - neemuch,1,0.5270288280619869,0.5511161907749756,0.268306635113163,-183.42073888919697,-189.92921221833956,-121.61048050328807,27.232950201856404,5.630708080567427,-0.5514324532436702,0.276804666492472,0.5074455107797606,0.1929267782331743,38.964083,84,madhya pradesh,neemuch,2,2015,0,1,0
madhya pradesh - panna,0,0.40412059101022474,0.39130962455326057,0.2498793068733517,-153.37978328136563,-173.40199312646502,-123.42170066727083,26.539637638004777,6.295553049017566,-0.4904736918278148,0.5677817344381646,0.5415169249937964,0.1051970221404759,119.491063,207,madhya pradesh,panna,3,2015,0,0,0
madhya pradesh - panna,1,0.4995864337310192,0.48535510312493935,0.23617401245082983,-189.52591059717673,-192.6726977161276,-121.17299382115635,26.66165231926271,6.300620200591476,-0.9445068948198206,0.4283603710849936,0.6026761053874522,0.10122807214769468,64.846923,107,madhya pradesh,panna,3,2015,0,0,0
madhya pradesh - raisen,0,0.39233131128164156,0.39558923847238525,0.2261567472272175,-167.76102491878999,-177.84660778318397,-117.3649620394397,26.419215778695815,6.987360685055369,0.17548170265371407,0.7357621526026298,0.5420772845944428,0.2712988918644947,181.483491,251,madhya pradesh,raisen,5,2015,0,0,0
madhya pradesh - raisen,1,0.5390905497240222,0.49623459121991487,0.275328574862264,-201.30110556011897,-208.47115250824578,-131.37559282696654,26.686683407347733,6.396918330897616,-0.7653030351274003,0.48700455298379525,0.5117647159914083,0.09434179979355402,101.248768,149,madhya pradesh,raisen,5,2015,0,0,0
madhya pradesh - rajgarh,0,0.34518079330593715,0.43491280362290635,0.3185138202828911,-146.48104071316848,-184.62535226560567,-146.9027879620485,26.617959993007307,6.413773934739378,-0.259947445203136,0.5360752158247837,0.5013863807929928,0.1702612752813023,243.985997,265,madhya pradesh,rajgarh,5,2015,0,0,0
madhya pradesh - rajgarh,1,0.5433073561025079,0.5708708361611946,0.31642265850811135,-206.32346227593277,-213.97298849720852,-143.19840095100332,26.76473994031149,5.9758658489756975,-0.768926185922507,0.38602280315085796,0.5307872473727537,0.09687067948122047,89.788118,102,madhya pradesh,rajgarh,6,2015,0,0,0
madhya pradesh - ratlam,0,0.3934349091419716,0.3312219779739577,0.1454498911818476,-146.83542469692685,-141.0747196299529,-84.18428027223239,25.65899372000594,7.059744391797075,0.13480841025577256,0.7539236417287274,0.5864136554641233,0.3461702076785645,90.71234700000001,118,madhya pradesh,ratlam,2,2015,0,1,0
madhya pradesh - ratlam,1,0.5474845862311091,0.534772613236144,0.27091828797856377,-206.91524918693332,-211.50104481396278,-135.16773465588327,26.186340116201634,5.773199524510465,-0.9508170529773978,0.3026958821379005,0.5067582816233672,0.16525527764596593,126.586172,168,madhya pradesh,ratlam,2,2015,0,1,0
madhya pradesh - rewa,0,0.3381661983962374,0.27762874129916193,0.14916027612038013,-131.63138097396447,-135.50927639423878,-83.28576379259155,26.096599566522563,7.024697499289892,-0.37213162129873095,0.7840991225958123,0.5538233440053519,0.1478566704275947,257.643858,202,madhya pradesh,rewa,3,2015,0,0,0
madhya pradesh - rewa,1,0.486712090814823,0.4713286982534733,0.22869115196977155,-175.33429858325943,-189.06518024487153,-121.19018166254345,25.95314118352283,6.357558621953808,-0.941407662274284,0.5652796884531731,0.509106269962886,0.1274147459058762,213.025312,162,madhya pradesh,rewa,3,2015,0,0,0
madhya pradesh - sagar,0,0.33575687806724336,0.29354362250702326,0.18377445748287516,-124.11904314157545,-145.45737578774248,-104.48314967924563,25.36233883314038,6.3876979594314784,-0.42389262957291046,0.6994550180028642,0.5369978201154092,0.22657595647536585,267.295802,207,madhya pradesh,sagar,2,2015,0,0,0
madhya pradesh - sagar,1,0.5287244381343384,0.30877207633112336,0.14245252327641686,-168.2807615596175,-152.51880853012022,-77.57968705334493,25.744925841670064,6.216799603017114,-0.7783898749961864,0.693107296327163,0.5393637962108583,0.32956602205395036,159.62401,122,madhya pradesh,sagar,2,2015,0,0,0
madhya pradesh - satna,0,0.3922360975641208,0.3851390896492923,0.2653303861703024,-145.98358199399402,-171.12939657673866,-125.97397724326903,27.028787766743065,6.851373244831945,-0.2357233507134435,0.7647465791212041,0.5226218938704486,0.22517963463316867,251.874314,191,madhya pradesh,satna,3,2015,0,0,0
madhya pradesh - satna,1,0.4809221335726238,0.4440876420690482,0.3104533063074821,-163.1038324590095,-184.29989759634188,-131.920029702684,26.582289007941032,5.823494478855854,-0.8158613513410506,0.5543084382589161,0.45161730723147026,0.1301190844226846,147.248646,115,madhya pradesh,satna,4,2015,0,0,0
madhya pradesh - sehore,0,0.2842398346287701,0.37966973585622643,0.2722080804772523,-122.39918306656297,-166.54945455995426,-140.67877718303947,26.777992468478022,7.104835404716989,0.22864681540680815,0.6577231120699524,0.5273015814086663,0.11138868028595622,138.611293,202,madhya pradesh,sehore,5,2015,0,0,0
madhya pradesh - sehore,1,0.35114880197602516,0.40337762342767797,0.28151814115625756,-142.44750875991207,-173.96328923404104,-134.04532871141643,26.08003748668477,5.972377292764406,-0.4566046958385181,0.5538242186939082,0.5013071216361699,0.07158973338157994,81.061316,120,madhya pradesh,sehore,5,2015,0,0,0
